Year,Month,Region,Model,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,Date,Quarter,DayOfYear,WeekOfYear,MonthName,Estimated_Deliveries_Lag_1,Estimated_Deliveries_Lag_2,Estimated_Deliveries_Lag_3,Estimated_Deliveries_Lag_6,Estimated_Deliveries_Lag_12,Production_Units_Lag_1,Production_Units_Lag_2,Production_Units_Lag_3,Production_Units_Lag_6,Production_Units_Lag_12,Avg_Price_USD_Lag_1,Avg_Price_USD_Lag_2,Avg_Price_USD_Lag_3,Avg_Price_USD_Lag_6,Avg_Price_USD_Lag_12,Estimated_Deliveries_RollingMean_3,Estimated_Deliveries_RollingStd_3,Estimated_Deliveries_RollingMax_3,Estimated_Deliveries_RollingMean_6,Estimated_Deliveries_RollingStd_6,Estimated_Deliveries_RollingMax_6,Estimated_Deliveries_RollingMean_12,Estimated_Deliveries_RollingStd_12,Estimated_Deliveries_RollingMax_12,Production_Units_RollingMean_3,Production_Units_RollingStd_3,Production_Units_RollingMax_3,Production_Units_RollingMean_6,Production_Units_RollingStd_6,Production_Units_RollingMax_6,Production_Units_RollingMean_12,Production_Units_RollingStd_12,Production_Units_RollingMax_12,Avg_Price_USD_RollingMean_3,Avg_Price_USD_RollingStd_3,Avg_Price_USD_RollingMax_3,Avg_Price_USD_RollingMean_6,Avg_Price_USD_RollingStd_6,Avg_Price_USD_RollingMax_6,Avg_Price_USD_RollingMean_12,Avg_Price_USD_RollingStd_12,Avg_Price_USD_RollingMax_12,Month_Sin,Month_Cos,Quarter_Sin,Quarter_Cos,Is_Peak_Season,Years_Since_Launch,Month_Progress,Price_per_kWh,Range_per_kWh,Delivery_Production_Ratio,CO2_per_Delivery,Stations_per_1k_Deliveries,Price_Range_Ratio,Battery_Category,Price_Category,Model_Estimated_Deliveries_mean,Model_Estimated_Deliveries_std,Model_Estimated_Deliveries_max,Model_Avg_Price_USD_mean,Model_Avg_Price_USD_std,Region_Estimated_Deliveries_mean,Region_Estimated_Deliveries_std,Region_Charging_Stations_mean,Year_Avg_Deliveries,Year_Avg_Price,Region_Encoded,Model_Encoded,Source_Type_Encoded,MonthName_Encoded,Battery_Category_Encoded,Price_Category_Encoded,Region_Europe,Region_Middle East,Region_North America,Model_Model 3,Model_Model S,Model_Model X,Model_Model Y
2018,4,North America,Model X,6612.0,7086.0,115020.17,100,566,561.36,Interpolated (Month),8584,2018-04-01,2,91,13,April,11729.0,3942.0,11056.0,7030.0,2533.0,12123.0,4239.0,12145.0,7700.0,2832.0,65825.53,101204.05,112887.05,91951.15,67570.1,7427.666666666667,3957.060314593818,11729.0,8831.166666666666,3255.796088004695,11928.0,9293.25,3075.3052213634755,13433.0,7816.0,3992.372602851594,12123.0,9417.666666666666,3389.1856052253406,12489.0,9998.333333333334,3255.3682750282837,13844.0,94016.58333333336,25372.680366798715,115020.17,92045.31166666666,21228.742207066716,115020.17,91197.99083333333,18054.752798912683,117797.61,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,1150.2017,5.66,0.9329758713136729,0.08488734311205202,1298.0492968395586,203.2158480565371,Medium,Premium,9764.913352272728,3778.541002280488,20337.625,84243.21293560606,20484.416530760423,9782.827083333334,3867.7273147274936,8850.33787878788,10091.5359375,86111.86591666666,3,3,1,0,1,2,False,False,True,False,False,True,False
2018,4,Middle East,Cybertruck,48.0,50.0,71402.08,75,427,3.07,Interpolated (Month),11070,2018-04-01,2,91,13,April,5287.0,15273.0,8654.0,2856.0,15689.0,5627.0,15975.0,8791.0,2917.0,17358.0,69314.59,52818.06,74842.84,93679.89,61712.49,6869.333333333333,7734.855547024348,15273.0,8431.333333333334,6079.637576917448,15553.0,8778.916666666666,6240.640911991671,18353.0,7217.333333333333,8080.73488819757,15975.0,8837.166666666666,6350.583356406454,16347.0,9358.333333333334,6722.705439348243,20285.0,64511.57666666666,10180.52811254085,71402.08,70712.39833333333,10638.187437746043,85740.65,79466.29833333334,20284.508206852122,118625.81,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,952.0277333333333,5.693333333333333,0.9411764705882353,0.0626530612244898,225918.36734693876,167.21798594847775,Small,Mid-Range,9677.611742424242,3947.2923911064045,20003.0,84498.87215909091,21044.163208576156,10144.104924242425,3898.9868467307165,9026.512121212121,10091.5359375,86111.86591666666,2,0,1,0,2,1,False,True,False,False,False,False,False
2018,4,Europe,Cybertruck,2568.0,2829.0,116214.73,120,677,260.78,Interpolated (Month),3013,2018-04-01,2,91,13,April,13104.0,13038.0,6558.0,12490.0,16044.0,13912.0,14926.0,6780.0,13026.0,16841.0,66837.21,77660.87,92977.92,106184.82,109852.11,9570.0,6063.9996701846885,13104.0,8128.833333333333,4244.751414001376,13104.0,8367.0,3405.351590444876,13104.0,10555.666666666666,6710.6692910121365,14926.0,8745.166666666666,4781.8345607796455,14926.0,9053.25,3778.880164209303,14926.0,86904.27,25954.09800026963,116214.73,88987.43166666666,23963.73326825468,117435.22,89400.27333333333,23391.589292958317,119731.04,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,968.4560833333333,5.641666666666667,0.9074204946996467,0.10151031529778123,1172.8298949007396,171.66134416543574,Large,Premium,9677.611742424242,3947.2923911064045,20003.0,84498.87215909091,21044.163208576156,9834.469886363637,4058.9706064326356,9028.99090909091,10091.5359375,86111.86591666666,1,0,1,0,0,2,True,False,False,False,False,False,False
2018,4,Asia,Model 3,7151.0,7932.0,72647.13,100,583,625.35,Interpolated (Month),9678,2018-04-01,2,91,13,April,12088.0,12334.0,8115.0,13281.0,10795.0,13305.0,14166.0,9095.0,13948.0,12043.0,68945.08,51803.87,72972.56,54691.16,95825.55,10524.333333333334,2923.9805630908936,12334.0,11076.666666666666,3162.027303276596,15890.0,9958.25,3264.6617846542435,15890.0,11801.0,3378.194932208624,14166.0,12205.5,3335.445202667855,16945.0,10667.166666666666,3544.7934632316337,16945.0,64465.360000000015,11120.309812037667,72647.13,73966.75,18920.94562716355,109158.46,75751.8125,17157.735187717477,109158.46,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,726.4713,5.83,0.9014244295978823,0.08743708053691275,1353.1879194630872,124.60914236706691,Medium,Mid-Range,10058.668323863636,3811.161933563894,20337.625,84528.00422348484,19658.391007202754,9900.944318181819,3830.922843279509,8822.69393939394,10091.5359375,86111.86591666666,0,1,1,0,1,1,False,False,False,True,False,False,False
2018,4,Europe,Model Y,10915.0,12057.0,113018.49,100,589,964.34,Interpolated (Month),11116,2018-04-01,2,91,13,April,4731.0,2728.0,2368.0,5477.0,9489.0,5359.0,2744.0,2385.0,6185.0,10197.0,112698.3,69039.9,53693.57,112026.54,64327.61,6124.666666666667,4267.724491263856,10915.0,8354.166666666666,5838.691888314255,15907.0,8080.0,4484.8533167459655,15907.0,6720.0,4803.356430663874,12057.0,9029.666666666666,6305.327260869708,16243.0,8699.083333333334,4809.291961842451,16243.0,98252.23,25299.12643611836,113018.49,91725.25666666667,25557.95859596668,113018.49,98245.21,19758.00133626559,113018.49,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,1130.1849,5.89,0.9052081605573064,0.08834188347379993,1018.3217295712715,191.88198641765706,Medium,Premium,9888.094460227272,3995.5155707269582,20337.625,86081.21106060606,19622.5260858356,9834.469886363637,4058.9706064326356,9028.99090909091,10091.5359375,86111.86591666666,1,4,1,0,1,2,True,False,False,False,False,False,True
2018,4,Middle East,Model S,15421.0,17636.0,89602.15,120,690,1596.07,Estimated (Region),4020,2018-04-01,2,91,13,April,11749.0,5162.0,11796.0,11917.0,5656.0,13122.0,5239.0,12081.0,12332.0,5846.0,51134.03,51161.47,95948.67,59077.53,96413.3,10777.333333333334,5198.064287148954,15421.0,9906.5,4580.873748533134,15421.0,10696.333333333334,3759.9485812087028,15421.0,11999.0,6274.332554144704,17636.0,10915.666666666666,5266.062653127729,17636.0,11664.666666666666,4225.849378491497,17636.0,63965.88333333333,22201.66243081202,89602.15,74644.835,25767.66930931838,107218.55,78990.4375,21945.07219685638,107218.55,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,746.6845833333333,5.75,0.8743550490446221,0.10349306185968098,260.6665802100895,129.85818840579708,Large,Mid-Range,10188.644886363636,4030.2362173576744,20337.625,85185.40126893939,19789.539701505986,10144.104924242425,3898.9868467307165,9026.512121212121,10091.5359375,86111.86591666666,2,2,0,0,0,1,False,True,False,False,True,False,False
2018,4,North America,Cybertruck,5716.0,6185.0,62225.3,75,423,362.68,Official (Quarter),10965,2018-04-01,2,91,13,April,1627.0,4922.0,5479.0,16216.0,10057.0,1708.0,5477.0,5576.0,18254.0,10390.0,77620.06,87190.58,118639.78,106196.77,52725.1,4088.3333333333335,2168.232075524509,5716.0,5768.333333333333,2677.206354890611,9790.0,9469.166666666666,4938.981489286546,16693.0,4456.666666666667,2406.5935122769206,6185.0,6206.5,2902.1501511810065,10499.0,10116.916666666666,5381.143009002207,18316.0,75678.64666666668,12595.360878821002,87190.58,90659.42666666668,20489.859630886378,118639.78,88676.22416666667,21715.292543693904,118639.78,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,829.6706666666668,5.64,0.9240219851277077,0.06343886653839427,1917.96396711562,147.10472813238772,Small,Economy,9677.611742424242,3947.2923911064045,20003.0,84498.87215909091,21044.163208576156,9782.827083333334,3867.7273147274936,8850.33787878788,10091.5359375,86111.86591666666,3,0,2,0,2,0,False,False,True,False,False,False,False
2018,4,Middle East,Model X,13505.0,14142.0,56765.14,100,558,1130.37,Estimated (Region),14848,2018-04-01,2,91,13,April,7292.0,7551.0,10681.0,10725.0,7289.0,7429.0,7813.0,11741.0,12116.0,7694.0,118540.61,110788.67,55376.21,60844.77,113135.81,9449.333333333334,3514.6969049028035,13505.0,10878.0,3764.6505282695257,16989.0,8992.833333333334,3764.921243491948,16989.0,9794.666666666666,3769.793672514893,14142.0,11473.166666666666,3980.385781135626,17788.0,9645.5,3927.571016660181,17788.0,95364.80666666669,33652.24871422759,118540.61,86657.25,27022.97936615945,118540.61,86060.28666666667,23756.59583697675,118540.61,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,567.6514,5.58,0.9548893445520752,0.08369391381608174,1099.3632459647565,101.72964157706093,Medium,Economy,9764.913352272728,3778.541002280488,20337.625,84243.21293560606,20484.416530760423,10144.104924242425,3898.9868467307165,9026.512121212121,10091.5359375,86111.86591666666,2,3,0,0,1,0,False,True,False,False,False,True,False
2018,4,North America,Model Y,14998.0,15028.0,55711.91,120,675,1518.55,Interpolated (Month),3334,2018-04-01,2,91,13,April,11880.0,11286.0,15089.0,8058.0,14030.0,12049.0,12786.0,15113.0,8608.0,15411.0,81504.1,115401.29,107858.58,96743.24,66827.92,12721.333333333334,1993.8950156247786,14998.0,12674.166666666666,1847.6426512360697,15089.0,11974.75,3174.4451805859658,16877.0,13287.666666666666,1551.5677018207573,15028.0,13443.0,1300.3042720840372,15113.0,12963.416666666666,3500.0945041353953,18964.0,84205.76666666668,29936.261845451467,115401.29,85654.19,22145.90116860725,115401.29,88119.38333333335,22007.940676042886,116599.63,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,464.26591666666667,5.625,0.9979373211790539,0.10124341622774852,222.28148543236216,82.53616296296296,Large,Economy,9888.094460227272,3995.5155707269582,20337.625,86081.21106060606,19622.5260858356,9782.827083333334,3867.7273147274936,8850.33787878788,10091.5359375,86111.86591666666,3,4,1,0,0,0,False,False,True,False,False,False,True
2018,4,Asia,Cybertruck,6334.0,6575.0,50902.82,100,577,548.21,Interpolated (Month),13213,2018-04-01,2,91,13,April,8510.0,8796.0,10761.0,9752.0,5651.0,9702.0,9795.0,11619.0,10159.0,5846.0,98236.14,112857.53,52286.13,105880.52,50103.17,7880.0,1346.4902524712165,8796.0,8517.166666666666,1520.3702728831095,10761.0,9070.25,2793.357416996779,12488.0,8690.666666666666,1832.811046816692,9795.0,9303.833333333334,1775.2222865508015,11619.0,9767.25,3071.2569865240407,13915.0,87332.16333333333,32384.703999827314,112857.53,81908.39666666667,26624.461696700422,112857.53,79088.965,25409.017411476194,112857.53,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,509.02819999999997,5.77,0.9631995133819952,0.08653670086819258,2085.714285714286,88.21979202772964,Medium,Economy,9677.611742424242,3947.2923911064045,20003.0,84498.87215909091,21044.163208576156,9900.944318181819,3830.922843279509,8822.69393939394,10091.5359375,86111.86591666666,0,0,1,0,1,0,False,False,False,False,False,False,False
2018,4,Middle East,Model 3,1390.0,1516.0,77210.84,120,674,140.53,Official (Quarter),4139,2018-04-01,2,91,13,April,6190.0,8065.0,8629.0,8175.0,3096.0,6900.0,8093.0,9169.0,8433.0,3247.0,67711.84,108446.3,58145.09,106631.65,99883.49,5215.0,3442.6552252585493,8065.0,6941.0,3283.3220981195263,11168.0,8065.583333333333,2767.0709311253268,11639.0,5503.0,3503.9890125398633,8093.0,7368.0,3460.384660698873,11952.0,8656.583333333334,3055.0538295609754,12722.0,84456.32666666668,21311.894933359006,108446.3,84346.01833333333,21717.32087737933,111921.08,85577.87416666666,18339.359736495444,111921.08,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,643.4236666666667,5.616666666666666,0.9162821357943309,0.10102803738317757,2975.5571531272467,114.55614243323441,Large,Mid-Range,10058.668323863636,3811.161933563894,20337.625,84528.00422348484,19658.391007202754,10144.104924242425,3898.9868467307165,9026.512121212121,10091.5359375,86111.86591666666,2,1,2,0,0,1,False,True,False,True,False,False,False
2018,4,Asia,Model S,6475.0,7117.0,94359.81,120,695,675.02,Official (Quarter),3194,2018-04-01,2,91,13,April,13913.0,14166.0,14330.0,11012.0,416.0,14741.0,16177.0,16094.0,12619.0,466.0,60942.19,78014.86,83414.53,82550.67,108507.81,11518.0,4369.197752448383,14166.0,11328.0,4124.913623338071,14330.0,11801.666666666666,3142.6587276998234,14800.0,12678.333333333334,4869.48101272952,16177.0,12588.5,4755.9535636925675,16177.0,12814.666666666666,3504.588481440073,16177.0,77772.28666666667,16710.130549538942,94359.81,82400.70166666668,16030.707911005595,105841.26,84468.93999999999,17943.550232243237,119802.76,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,786.3317499999999,5.791666666666667,0.9096656364147232,0.10423409512044472,493.2056825200741,135.7695107913669,Large,Premium,10188.644886363636,4030.2362173576744,20337.625,85185.40126893939,19789.539701505986,9900.944318181819,3830.922843279509,8822.69393939394,10091.5359375,86111.86591666666,0,2,2,0,0,2,False,False,False,False,True,False,False
2018,4,Asia,Model X,6486.0,6577.0,108206.28,75,446,433.91,Estimated (Region),10797,2018-04-01,2,91,13,April,13571.0,7081.0,3922.0,9176.0,2885.0,15334.0,8077.0,4416.0,9273.0,3069.0,70260.77,62682.83,65486.71,64755.52,52629.98,9046.0,3930.041348382986,13571.0,8201.833333333334,3928.5947317923597,13571.0,8923.583333333334,3386.34172303262,14239.0,9996.0,4683.287627297732,15334.0,8808.833333333334,4279.638181746986,15334.0,9477.25,3643.40635132963,15334.0,80383.29333333333,24391.49921491159,108206.28,79047.80833333333,24174.024003884366,111185.02,82753.86,19901.097285354546,111185.02,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,1442.7504,5.946666666666666,0.986013986013986,0.06688916294126715,1664.405734546015,242.61497757847533,Small,Premium,9764.913352272728,3778.541002280488,20337.625,84243.21293560606,20484.416530760423,9900.944318181819,3830.922843279509,8822.69393939394,10091.5359375,86111.86591666666,0,3,0,0,2,2,False,False,False,False,False,True,False
2018,4,Asia,Model Y,8487.0,8618.0,78141.91,82,480,611.06,Estimated (Region),12357,2018-04-01,2,91,13,April,17318.0,11445.0,1328.0,7013.0,11278.0,18386.0,11972.0,1492.0,7295.0,11278.0,79924.05,88252.1,76922.78,57068.47,79159.61,12416.666666666666,4494.968557546683,17318.0,10090.0,5312.120028764411,17318.0,9355.833333333334,4694.9371151434525,17318.0,12992.0,4963.240473722789,18386.0,10439.833333333334,5569.347337585136,18386.0,9879.833333333334,5033.78982176421,18386.0,82106.02,5396.733296142998,88252.1,91992.17,17900.166502057975,117765.35,86471.91583333333,19501.382233528737,117765.35,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,952.9501219512196,5.853658536585366,0.9846849982596589,0.07199104618284637,1455.8199811498587,162.79564583333334,Medium,Mid-Range,9888.094460227272,3995.5155707269582,20337.625,86081.21106060606,19622.5260858356,9900.944318181819,3830.922843279509,8822.69393939394,10091.5359375,86111.86591666666,0,4,0,0,1,1,False,False,False,False,False,False,True
2018,4,Europe,Model S,17645.0,20199.0,53529.17,100,594,1572.17,Official (Quarter),9922,2018-04-01,2,91,13,April,8500.0,16810.0,19646.0,13415.0,6184.0,9229.0,18654.0,21398.0,14397.0,6988.0,106380.26,107713.01,101720.67,78132.1,69773.51,14318.333333333334,5056.09121093887,17645.0,15408.0,4007.0805831677503,19646.0,12444.75,5502.640855658638,19646.0,16027.333333333334,5937.992786567981,20199.0,16747.0,4642.643040338131,21398.0,13526.583333333334,6013.372997794671,21398.0,89207.48,30905.507745104274,107713.01,82276.71833333334,26366.637816628372,107713.01,87424.60666666667,20433.242434686203,107713.01,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,535.2917,5.94,0.8735148514851485,0.08909497903207526,562.2804034908762,90.11644781144781,Medium,Economy,10188.644886363636,4030.2362173576744,20337.625,85185.40126893939,19789.539701505986,9834.469886363637,4058.9706064326356,9028.99090909091,10091.5359375,86111.86591666666,1,2,2,0,1,0,True,False,False,False,True,False,False
2018,4,North America,Model 3,13029.0,13284.0,92419.79,100,592,1156.98,Interpolated (Month),3539,2018-04-01,2,91,13,April,11772.0,10817.0,17949.0,7977.0,9275.0,12433.0,10885.0,18875.0,8575.0,9821.0,88490.8,79342.8,101310.01,98361.88,102798.55,11872.666666666666,1109.4306347551951,13029.0,13428.604166666666,4972.169253967948,20337.625,11570.885416666666,5488.608564630375,20337.625,12200.666666666666,1216.2583333047955,13284.0,14088.6875,5413.7290231353045,21930.125,12272.760416666666,6004.116789010256,21930.125,86751.13,6709.825306719991,92419.79,87260.23333333334,15145.04112960632,101310.01,81103.00833333333,16400.136652909518,101310.01,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,924.1978999999999,5.92,0.980730146782085,0.08879355333844974,271.60399079048346,156.11451013513513,Medium,Premium,10058.668323863636,3811.161933563894,20337.625,84528.00422348484,19658.391007202754,9782.827083333334,3867.7273147274936,8850.33787878788,10091.5359375,86111.86591666666,3,1,1,0,1,2,False,False,True,True,False,False,False
2018,4,North America,Model S,5799.0,6342.0,102295.48,60,336,292.27,Interpolated (Month),3719,2018-04-01,2,91,13,April,10165.0,7777.0,4526.0,17816.0,12976.0,10584.0,8238.0,4637.0,19626.0,14909.0,99660.72,62724.52,58160.82,76118.58,53143.79,7913.666666666667,2186.206150694242,10165.0,8329.5,2831.1138267473398,12033.0,10059.583333333334,3868.4536600167485,17816.0,8388.0,2124.974352786407,10584.0,8674.166666666666,2812.9414794244653,12123.0,10651.416666666666,4196.554527408784,19626.0,88226.90666666666,22124.969702499777,102295.48,80475.33833333333,25206.880433735856,107566.68,80992.30916666666,20121.254953194715,107566.68,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,1704.9246666666666,5.6,0.9142361658521204,0.050391379310344826,641.2068965517242,304.4508333333333,Small,Premium,10188.644886363636,4030.2362173576744,20337.625,85185.40126893939,19789.539701505986,9782.827083333334,3867.7273147274936,8850.33787878788,10091.5359375,86111.86591666666,3,2,1,0,2,2,False,False,True,False,True,False,False
2018,4,Middle East,Model Y,15674.0,17727.0,119689.82,100,579,1361.29,Estimated (Region),12749,2018-04-01,2,91,13,April,14733.0,2362.0,14636.0,12292.0,7609.0,16046.0,2372.0,16424.0,13774.0,8283.0,92220.51,90827.67,92828.17,59600.39,96271.0,10923.0,7428.957598479078,15674.0,10530.666666666666,5322.517136343166,15674.0,11391.083333333334,4184.467283534392,16799.0,12048.333333333334,8421.995626532545,17727.0,11639.333333333334,6057.088596567385,17727.0,12465.166666666666,4778.590279633321,19039.0,100912.66666666667,16276.39752199587,119689.82,94280.36666666665,19503.925092684985,119689.82,88815.8575,21306.189296276032,119694.18,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,1196.8982,5.79,0.8841380866425993,0.08684465709728867,813.3333333333334,206.71816925734026,Medium,Premium,9888.094460227272,3995.5155707269582,20337.625,86081.21106060606,19622.5260858356,10144.104924242425,3898.9868467307165,9026.512121212121,10091.5359375,86111.86591666666,2,4,0,0,1,2,False,True,False,False,False,False,True
2018,4,Europe,Model 3,10049.0,10153.0,56291.38,100,580,874.26,Estimated (Region),7091,2018-04-01,2,91,13,April,8163.0,14802.0,6192.0,11545.0,17905.0,8605.0,15759.0,6352.0,12554.0,19292.0,78591.89,76532.83,89758.2,91498.81,103114.34,11004.666666666666,3421.1188715584467,14802.0,9226.0,3051.6432950133662,14802.0,9362.75,3140.1823376416146,14802.0,11505.666666666666,3763.9353519067367,15759.0,9779.166666666666,3302.7102456416997,15759.0,9959.5,3350.8753130542395,15759.0,70472.03333333334,12323.884482623009,78591.89,69260.99666666666,14637.038849892635,89758.2,77100.25166666666,18524.146362022573,110626.69,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,562.9137999999999,5.8,0.9896592475871577,0.08699104477611941,705.5721393034826,97.05410344827585,Medium,Economy,10058.668323863636,3811.161933563894,20337.625,84528.00422348484,19658.391007202754,9834.469886363637,4058.9706064326356,9028.99090909091,10091.5359375,86111.86591666666,1,1,0,0,1,0,True,False,False,True,False,False,False
2018,4,Europe,Model X,20337.625,21930.125,78461.34,60,334,1075.8,Interpolated (Month),11576,2018-04-01,2,91,13,April,7221.0,10561.0,10309.0,9182.0,3743.0,7258.0,11898.0,11575.0,9225.0,4244.0,77433.74,83881.44,118849.7,79633.46,116251.96,12706.541666666666,6816.448828400923,20337.625,11701.4375,4646.516894237822,20337.625,9865.96875,3739.432044003307,20337.625,13695.375,7499.382019331659,21930.125,12817.1875,5130.667306592532,21930.125,10665.427083333334,4216.702299156437,21930.125,79925.50666666667,3464.252710662464,83881.44,87057.19,17853.76626284551,118849.7,86142.39833333333,22413.078127990277,118849.7,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,3,0.2727272727272727,1307.6889999999999,5.566666666666666,0.9273407086959743,0.05289443116238192,569.1633529798597,234.91419161676646,Small,Mid-Range,9764.913352272728,3778.541002280488,20337.625,84243.21293560606,20484.416530760423,9834.469886363637,4058.9706064326356,9028.99090909091,10091.5359375,86111.86591666666,1,3,1,0,2,1,True,False,False,False,False,True,False
2018,5,North America,Model Y,9998.0,10662.0,93197.42,82,485,727.35,Estimated (Region),5354,2018-05-01,2,121,18,May,14998.0,11880.0,11286.0,11474.0,13550.0,15028.0,12049.0,12786.0,13004.0,15031.0,55711.91,81504.1,115401.29,76002.71,110318.36,12292.0,2525.333245336148,14998.0,12428.166666666666,2117.889932613745,15089.0,11678.75,3179.806458518564,16877.0,12579.666666666666,2230.8505851655204,15028.0,13052.666666666666,1736.7230828968293,15113.0,12599.333333333334,3492.6964663509793,18964.0,76804.47666666667,19179.564895910284,93197.42,88519.97500000002,21756.275432590708,115401.29,86692.63833333332,20968.39322019292,116599.63,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,3,0.36363636363636365,1136.5539024390243,5.914634146341464,0.9376348119666135,0.07274227422742274,535.4535453545354,192.15962886597939,Medium,Premium,9888.094460227272,3995.5155707269582,20337.625,86081.21106060606,19622.5260858356,9782.827083333334,3867.7273147274936,8850.33787878788,10091.5359375,86111.86591666666,3,4,0,8,1,2,False,False,True,False,False,False,True
2018,5,Europe,Cybertruck,12296.0,13590.0,88952.52,120,681,1256.04,Interpolated (Month),13936,2018-05-01,2,121,18,May,2568.0,13104.0,13038.0,5328.0,8571.0,2829.0,13912.0,14926.0,5502.0,8637.0,116214.73,66837.21,77660.87,62798.64,85335.69,9322.666666666666,5863.647101704992,13104.0,9290.166666666666,4278.270978639231,13104.0,8677.416666666666,3590.3878863212562,13104.0,10110.333333333334,6307.874628853472,13912.0,10093.166666666666,4824.548991011146,14926.0,9466.0,3993.6742481078736,14926.0,90668.15333333334,24733.427151093183,116214.73,93346.41166666667,20354.09900134261,117435.22,89701.67583333334,23357.732747081056,119731.04,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,3,0.36363636363636365,741.2710000000001,5.675,0.9047163564123317,0.10214198585020737,1133.284540944946,130.62044052863436,Large,Mid-Range,9677.611742424242,3947.2923911064045,20003.0,84498.87215909091,21044.163208576156,9834.469886363637,4058.9706064326356,9028.99090909091,10091.5359375,86111.86591666666,1,0,1,8,0,1,True,False,False,False,False,False,False
2018,5,North America,Model 3,14549.0,16062.0,99042.8,82,481,1049.71,Official (Quarter),13474,2018-05-01,2,121,18,May,13029.0,11772.0,10817.0,6667.0,3987.0,13284.0,12433.0,10885.0,7125.0,4294.0,92419.79,88490.8,79342.8,100750.43,85622.34,13116.666666666666,1390.574102064797,14549.0,14742.270833333334,3709.2859339910938,20337.625,12451.052083333334,4985.712239244468,20337.625,13926.333333333334,1897.8551929305183,16062.0,15578.1875,4210.265236411781,21930.125,13253.427083333334,5524.3332471136955,21930.125,93317.79666666668,5333.009279950073,99042.8,86975.62833333333,14854.08243682716,101310.01,82221.38,17175.595817871148,101310.01,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,3,0.36363636363636365,1207.839024390244,5.865853658536586,0.9057461246342526,0.07214501718213058,926.0481099656357,205.9101871101871,Medium,Premium,10058.668323863636,3811.161933563894,20337.625,84528.00422348484,19658.391007202754,9782.827083333334,3867.7273147274936,8850.33787878788,10091.5359375,86111.86591666666,3,1,2,8,1,2,False,False,True,True,False,False,False
2018,5,Asia,Model Y,10308.0,10558.0,96067.16,60,359,555.09,Official (Quarter),8420,2018-05-01,2,121,18,May,8487.0,17318.0,11445.0,12725.0,12468.0,8618.0,18386.0,11972.0,12726.0,14162.0,78141.91,79924.05,88252.1,110946.83,50850.97,12037.666666666666,4662.665582403837,17318.0,9687.166666666666,5161.855225271885,17318.0,9175.833333333334,4605.32320123993,17318.0,12520.666666666666,5171.3152421152345,18386.0,10078.5,5460.626035538415,18386.0,9579.5,4859.573466131287,18386.0,84711.04,9874.973510632743,96067.16,89512.22499999999,15636.53061630581,117765.35,90239.93166666666,16057.240247184367,117765.35,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,3,0.36363636363636365,1601.1193333333333,5.983333333333333,0.9762288095463586,0.053845183819963144,816.7620525754196,267.5965459610028,Small,Premium,9888.094460227272,3995.5155707269582,20337.625,86081.21106060606,19622.5260858356,9900.944318181819,3830.922843279509,8822.69393939394,10091.5359375,86111.86591666666,0,4,2,8,2,2,False,False,False,False,False,False,True
